    [1 1 0 0 0 0 0] //121
    [1 1 1 0 0 0 0] //122
    [1 0 0 0 0 0 0] //123
    [1 0 1 0 0 0 0] //124
    [1 1 0 0 0 0 0] //125
    [1 1 0 0 0 0 0] //126
    [1 0 0 0 1 0 0] //127
    [0 0 0 0 0 0 1] //128
    [2 1 0 0 1 0 0] //129
    [1 2 0 1 1 0 0] //130
    [1 1 0 0 0 0 0] //131
    [0 0 0 0 0 2 1] //132
    [0 1 0 0 0 0 0] //133
    [0 0 0 0 0 1 1] //134
    [1 0 1 0 0 0 0] //135
    [1 0 1 0 0 0 0] //136
    [1 1 0 0 0 0 0] //137
    [0 0 0 0 0 1 0] //138
    [2 2 0 0 1 0 0] //139
    [1 1 1 0 0 0 0] //140
];
h = 
[
    [2 2 1 2 0 2 0] //1
    [2 2 0 2 0 1 0] //2
    [2 2 2 0 2 0 2] //3
    [2 2 2 1 1 0 1] //4
    [0 2 2 0 1 0 2] //5
    [2 2 1 2 0 2 1] //6
    [2 1 2 0 1 0 0] //7
    [2 2 2 0 2 1 1] //8
    [2 2 2 1 1 1 2] //9
    [2 2 0 2 0 2 2] //10
    [2 1 2 0 1 0 0] //11
    [2 2 0 2 0 1 1] //12
    [2 2 2 2 0 1 1] //13
    [2 2 1 2 0 2 0] //14
    [1 2 2 0 2 0 1] //15
    [2 2 2 1 2 0 1] //16
    [2 2 0 2 1 2 1] //17
    [2 2 2 0 2 0 1] //18
    [2 2 2 2 0 2 0] //19
    [2 1 1 2 0 2 0] //20
];
c = 
[
    [0 0 0 2 1 0 1 0 0 0 0 -2 0 0 0 0 0 0 0 2] //1
    [0 1 0 1 0 2 0 0 0 0 0 0 0 0 1 0 0 -2 0 2] //2
    [0 1 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0] //3
    [0 0 0 0 2 0 1 0 2 0 0 1 0 0 0 0 0 0 2 0] //4
    [0 0 1 2 0 2 0 2 0 0 2 0 0 1 0 0 2 0 0 0] //5
    [0 0 0 0 1 1 1 0 0 2 0 0 0 0 0 0 0 0 0 1] //6
    [0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0] //7
    [0 0 -1 0 2 0 0 0 0 2 2 0 0 1 0 1 0 1 0 0] //8
    [1 0 0 -1 0 0 2 0 1 0 2 0 0 0 0 0 0 0 0 1] //9
    [1 -1 -1 0 0 2 0 0 0 0 0 2 0 0 1 0 0 0 0 0] //10
    [0 0 0 0 0 0 2 0 0 0 0 -1 0 0 0 0 0 0 0 1] //11
    [0 2 0 1 0 0 0 0 0 1 0 -2 -1 0 0 0 2 0 0 0] //12
    [0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 2 0] //13
    [0 0 0 0 0 0 0 1 0 1 0 0 2 0 1 0 0 2 1 0] //14
    [0 0 0 0 0 2 0 0 2 1 0 0 1 2 -2 0 0 0 0 2] //15
    [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0] //16
    [0 0 0 0 -2 0 0 2 2 0 0 0 0 1 0 2 0 -1 -1 -2] //17
    [0 0 1 0 2 0 0 -1 0 1 1 1 0 0 0 0 -1 0 0 0] //18
    [-2 0 2 2 0 0 0 2 2 0 1 0 0 0 2 -2 2 0 0 0] //19
    [1 0 0 0 0 0 0 0 0 1 0 2 0 2 0 1 0 0 1 -1] //20
    [1 0 1 1 0 -1 0 0 1 0 0 0 0 0 0 1 1 0 1 0] //21
    [0 0 0 0 0 0 1 0 -1 0 0 1 0 0 0 1 0 0 1 0] //22
    [0 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 2 0] //23
    [0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 -2 0 1 2 1] //24
    [0 -1 2 1 2 0 0 0 0 0 0 0 0 0 -2 -2 0 0 1 0] //25
    [0 0 0 0 0 0 2 -1 0 0 2 0 0 2 2 0 2 1 0 2] //26
    [0 0 0 0 1 0 2 -2 0 0 0 1 0 2 0 0 -1 0 -1 0] //27
    [2 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0] //28
    [0 0 0 0 2 0 1 0 0 2 1 0 0 0 0 0 -2 0 0 -1] //29
    [0 0 0 0 0 0 -1 0 1 0 0 0 0 0 0 0 2 0 0 0] //30
    [0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 -2 0 0 0] //31
    [2 0 1 0 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 0] //32
    [0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2] //33
    [-1 0 1 1 0 0 0 0 1 0 0 0 2 0 0 1 0 0 0 0] //34
    [0 0 -2 0 0 -1 0 0 0 0 1 0 0 1 0 0 0 2 0 0] //35
    [2 0 -2 0 0 0 2 2 2 0 2 0 0 2 1 0 0 0 0 1] //36
    [0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 2 0 -1] //37
    [0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 2 -1] //38
    [0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 2 0 -2] //39
    [0 0 0 0 2 0 0 0 0 0 0 2 0 1 0 0 0 -2 0 0] //40
    [0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 2] //41
    [2 0 0 0 0 2 0 2 0 0 0 0 0 -2 0 1 0 0 0 0] //42
    [1 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1] //43
    [0 0 2 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0] //44
    [2 0 0 0 1 0 0 0 0 0 1 -1 0 0 2 1 -1 0 0 2] //45
    [0 0 0 2 0 0 0 0 1 0 2 0 0 2 0 0 0 0 0 0] //46
    [2 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 2 0] //47
    [1 0 0 0 0 0 0 0 0 0 -2 0 0 0 0 0 0 0 0 1] //48
    [0 0 -2 2 1 0 0 2 0 1 0 0 0 1 0 0 0 1 -2 0] //49
    [0 0 0 0 0 1 1 2 0 0 0 0 0 0 2 0 0 0 0 0] //50
    [0 0 0 0 0 0 1 2 -2 0 0 0 0 0 2 0 -1 0 0 0] //51
    [0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 -1 0] //52
    [0 2 -1 0 0 1 0 0 0 2 0 0 2 0 0 0 0 0 0 2] //53
    [0 0 0 0 2 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0] //54
    [0 0 0 1 1 1 0 1 0 -1 0 0 0 0 1 0 0 0 0 2] //55
    [0 0 0 0 0 0 0 0 2 -1 -1 1 0 1 1 0 0 0 0 0] //56
    [2 0 0 -1 0 0 0 0 2 2 0 2 0 0 0 2 0 0 0 0] //57
    [0 -1 -1 0 0 0 0 -1 1 0 0 0 0 2 2 -1 1 2 0 1] //58
    [0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2] //59
    [2 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 1 0 0 0 0] //60
    [0 0 0 0 -1 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0] //61
    [0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0] //62
    [0 1 0 -2 2 0 0 0 1 -2 1 0 0 0 0 0 1 0 0 0] //63
    [0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0] //64
    [0 -1 2 0 0 0 0 -2 1 -2 0 0 2 2 1 0 0 0 2 2] //65
    [0 0 0 -1 1 0 0 0 0 0 0 2 0 1 0 0 -2 2 0 -2] //66
    [0 0 1 0 0 1 0 2 2 -1 1 0 0 0 0 0 2 0 0 0] //67
    [0 0 -1 2 0 2 0 0 -1 0 0 1 0 0 0 0 0 0 0 0] //68
    [0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0] //69
    [0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0] //70
    [0 0 0 0 0 0 0 0 0 1 0 -2 0 0 1 0 0 0 0 0] //71
    [0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0] //72
    [0 0 0 -1 0 0 1 -1 0 0 0 0 0 -1 0 0 0 0 0 0] //73
    [0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0] //74
    [0 0 0 0 0 0 2 0 0 0 0 0 -1 0 0 0 0 1 2 0] //75
    [0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1] //76
    [-2 0 0 0 2 0 0 0 0 1 2 0 0 0 2 0 0 0 1 0] //77
    [0 0 0 0 0 1 0 1 0 0 0 2 0 0 0 0 0 0 2 1] //78
    [-2 0 1 0 0 0 2 0 0 0 0 1 0 0 2 0 0 0 1 0] //79
    [0 0 1 -1 2 2 0 0 0 2 2 0 0 0 0 1 0 0 0 0] //80
    [0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1] //81
    [0 0 0 -1 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0] //82
    [-2 0 0 2 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 2] //83
    [0 0 0 0 0 -2 1 0 0 0 1 0 0 0 1 0 0 0 2 0] //84
    [0 0 1 0 0 0 0 0 1 0 0 0 2 0 0 0 1 1 1 2] //85
    [0 1 0 0 2 1 0 0 0 0 2 0 1 2 2 -1 0 0 0 2] //86
    [0 0 2 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0] //87
    [0 1 2 0 0 0 0 0 0 0 1 2 0 0 0 0 2 1 1 0] //88
    [1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0] //89
    [0 0 1 1 0 0 0 0 0 0 1 -1 0 0 0 0 0 0 0 0] //90
    [0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0] //91
    [0 0 2 -2 2 2 0 0 0 2 0 0 1 0 0 0 2 0 0 1] //92
    [2 0 0 0 1 -2 0 0 0 0 0 2 0 2 0 1 0 0 0 0] //93
    [-1 1 1 0 1 2 1 0 0 0 2 0 0 0 0 0 0 1 0 0] //94
    [0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0] //95
    [0 0 2 0 1 0 0 0 0 0 0 1 -2 1 2 0 0 -1 2 0] //96
    [0 0 0 -1 0 0 0 0 1 0 0 0 1 0 0 -1 0 0 0 0] //97
    [2 1 0 1 0 0 2 0 0 2 0 2 0 0 -2 1 1 -1 -1 0] //98
    [0 0 0 0 0 2 0 -2 0 0 0 0 0 0 1 0 0 0 1 2] //99
    [0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 0 0 0 0 0] //100
    [2 0 2 0 0 0 0 0 0 0 0 2 0 2 1 0 0 0 0 0] //101
    [0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0] //102
    [-2 2 0 0 0 -2 0 0 1 0 0 1 0 0 0 0 0 0 1 0] //103
    [2 0 0 0 -1 2 0 1 0 0 0 2 0 0 2 0 0 -2 0 0] //104
    [0 0 0 1 0 0 0 0 -1 0 0 0 0 1 2 0 0 1 0 1] //105
    [0 0 0 -2 0 2 0 0 -2 1 0 0 0 1 -1 2 0 0 0 0] //106
    [2 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0] //107
    [0 0 2 0 0 1 0 2 0 1 0 0 1 -2 2 0 0 0 0 0] //108
    [0 0 0 0 0 0 0 1 0 0 0 1 -1 0 0 0 2 0 0 2] //109
    [0 0 0 0 0 0 1 0 0 0 2 2 1 0 0 0 0 -2 0 0] //110
    [0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0] //111
    [0 -2 0 0 0 0 0 1 0 0 1 2 0 0 -1 0 0 2 0 0] //112
    [0 0 0 2 0 0 0 2 0 0 0 0 0 0 2 0 1 0 0 0] //113
    [0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 -2 0] //114
    [0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0] //115
    [0 0 0 0 2 0 0 0 0 0 -1 0 0 2 0 0 0 0 0 1] //116
    [0 2 0 0 0 -2 0 0 1 0 0 0 0 0 0 -2 0 0 0 0] //117
    [0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 -1 2 1 0] //118
    [2 0 0 1 0 0 0 0 0 0 0 2 0 0 2 0 0 2 0 -2] //119
    [0 0 2 -2 2 0 0 0 -1 0 0 0 0 0 0 0 2 0 0 0] //120
    [1 1 -2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0] //121
    [0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 2 0 0] //122
    [0 0 0 0 0 2 0 0 1 2 1 -1 0 0 2 0 0 1 0 0] //123
    [1 0 0 2 0 2 0 0 0 2 0 0 0 1 0 0 1 0 2 0] //124
    [0 0 0 0 -1 1 0 1 0 0 0 0 -2 0 0 1 0 0 0 -1] //125
    [2 -2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0] //126
    [0 0 0 -2 1 0 2 0 0 0 0 1 0 0 0 2 0 -1 0 0] //127
    [0 -2 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 1 1] //128
    [0 2 0 2 1 0 0 0 0 -2 2 0 0 0 1 0 0 -1 0 0] //129
    [0 0 0 0 0 0 0 1 1 0 0 0 0 1 -1 0 2 0 -1 0] //130
    [2 0 -2 -2 0 0 1 -2 0 1 0 0 0 1 0 1 0 1 2 0] //131
    [0 1 0 0 0 0 1 0 0 0 0 0 -1 2 2 0 0 0 0 0] //132
    [0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0] //133
    [0 0 0 2 0 -1 0 0 2 0 2 0 -1 0 -1 1 0 0 2 2] //134
    [0 2 0 1 0 0 0 0 2 0 0 1 0 2 0 0 0 0 1 0] //135
    [0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0] //136
    [0 2 -2 0 2 2 0 -2 -1 0 -2 -1 0 1 0 0 0 0 0 2] //137
    [0 0 0 0 0 0 0 0 0 2 0 2 1 1 0 0 0 1 0 0] //138
    [0 0 2 0 0 1 0 0 2 0 0 0 0 0 0 0 2 0 -2 0] //139
    [0 0 0 0 0 2 0 0 1 1 0 0 0 0 2 0 0 0 0 0] //140
];
F = 
[
    [
        [1 1 1 1]
        [1 1 1 1]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
    ] //1
    [
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 1 1]
    ] //2
    [
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 1 1]
    ] //3
    [
        [1 1 1 1]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 1 1]
    ] //4
    [
        [0 0 0 0]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
    ] //5
    [
        [1 1 1 1]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 0 0]
    ] //6
    [
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 1 1 1]
        [0 0 1 1]
    ] //7
    [
        [1 1 1 1]
        [1 1 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
    ] //8
    [
        [0 0 1 1]
        [0 0 1 1]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [1 1 1 1]
    ] //9
    [
        [0 0 0 0]
        [0 1 1 1]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
    ] //10
    [
        [0 0 0 0]
        [0 0 0 0]
        [1 1 1 1]
        [1 1 1 1]
        [1 1 1 1]
        [0 0 0 0]
    ] //11
    [
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
    ] //12
    [
        [1 1 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
    ] //13
    [
        [1 1 1 1]
        [1 1 1 1]
        [1 1 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [1 1 1 1]
    ] //14
    [
        [0 0 1 1]
        [0 1 1 1]
        [1 1 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
    ] //15
    [
        [1 1 1 1]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
    ] //16
    [
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 1 1]
    ] //17
    [
        [1 1 1 1]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [1 1 1 1]
    ] //18
    [
        [0 0 1 1]
        [1 1 1 1]
        [0 0 1 1]
        [1 1 1 1]
        [1 1 1 1]
        [0 0 0 0]
    ] //19
    [
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 0 0]
    ] //20
];
G = 
[
    [
        [0 0 0 0]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 1 1]
        [0 1 1 1]
    ] //1
    [
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 1]
        [0 0 0 0]
    ] //2
    [
        [0 0 1 1]
        [1 1 1 1]
        [0 0 0 1]
        [0 0 1 1]
        [0 0 0 1]
        [0 1 1 1]
    ] //3
    [
        [0 0 0 0]
        [0 0 1 1]
        [1 1 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
    ] //4
    [
        [0 0 0 0]
        [0 0 0 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
    ] //5
    [
        [1 1 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
    ] //6
    [
        [0 0 0 1]
        [0 0 0 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 1]
        [0 0 0 0]
    ] //7
    [
        [1 1 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [1 1 0 0]
    ] //8
    [
        [0 0 1 1]
        [0 0 0 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
    ] //9
    [
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
    ] //10
    [
        [0 0 1 1]
        [1 1 1 1]
        [0 0 0 0]
        [0 0 0 1]
        [1 1 1 1]
        [0 0 0 0]
    ] //11
    [
        [0 0 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 1]
        [0 0 0 0]
    ] //12
    [
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 1]
        [0 0 1 1]
        [0 0 0 0]
    ] //13
    [
        [0 0 0 0]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
    ] //14
    [
        [0 0 0 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
    ] //15
    [
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 1 1 1]
        [0 0 1 1]
        [0 1 1 1]
    ] //16
    [
        [1 1 0 0]
        [1 1 0 0]
        [0 0 0 0]
        [1 1 0 0]
        [0 0 0 0]
        [0 0 0 0]
    ] //17
    [
        [0 0 1 1]
        [1 1 1 1]
        [0 0 0 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
    ] //18
    [
        [0 0 1 1]
        [0 0 0 1]
        [0 0 1 1]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
    ] //19
    [
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 1]
        [0 0 0 0]
        [1 1 0 0]
    ] //20
    [
        [0 0 0 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 1]
        [0 0 0 0]
        [0 0 0 0]
    ] //21
    [
        [0 0 0 0]
        [0 0 0 0]
        [1 1 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
    ] //22
    [
        [0 1 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
    ] //23
    [
        [1 1 0 0]
        [1 1 0 0]
        [0 0 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [1 1 0 0]
    ] //24
    [
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 0 1]
        [0 0 0 0]
    ] //25
    [
        [1 1 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [1 1 1 1]
        [0 0 1 1]
        [0 0 0 0]
    ] //26
    [
        [0 0 0 0]
        [0 0 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [0 0 0 0]
        [0 0 0 0]
    ] //27
    [
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 1]
        [0 0 0 0]
    ] //28
    [
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 0 0]
    ] //29
    [
        [0 0 1 1]
        [0 0 0 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 1 1 1]
    ] //30
    [
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 1 1 1]
    ] //31
    [
        [0 1 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 1 1]
        [0 0 0 0]
    ] //32
    [
        [0 0 0 1]
        [0 0 1 1]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
        [0 0 0 0]
    ] //33
    [
        [1 1 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [0 0 0 0]
    ] //34
    [
        [0 0 0 0]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 1]
        [0 0 0 0]
    ] //35
    [
        [0 0 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [0 0 0 0]
        [0 0 0 0]
    ] //36
    [
        [0 0 1 1]
        [0 0 1 1]
        [0 0 1 1]
        [0 0 0 1]
        [0 0 1 1]
        [0 1 1 1]
    ] //37
    [
        [1 1 1 1]
        [0 0 0 1]
        [0 0 0 0]
        [0 0 0 0]
        [1 1 1 1]
        [0 0 0 0]
    ] //38
    [
        [0 0 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [1 1 0 0]
        [0 0 0 0]
    ] //39
    [
        [0 0 1 1]
